Employee_ID,Name,Dept,Role,Age,MonthlySalary,Attrition_Prob,Risk,Engagement,PerformanceRating,Skill_Gap,Primary_Gap,Recommendation
1926,Erin Massey 1826,Sales,Business Development,46,172039,0.0,LOW,37.0,3,"Salesforce, ZoomInfo",Salesforce,Learn Salesforce: Mastering Salesforce
1927,Aditya Kumar 1827,Marketing,Content Lead,41,123294,0.0,LOW,77.3,3,"Brand Storytelling, Content Production",Brand Storytelling,Learn Brand Storytelling: Mastering Brand Storytelling
1928,Jeffery Lopez 1828,HR,Employee Relations,46,122278,0.005,LOW,73.9,4,"Employee Wellbeing, ServiceNow HR",Employee Wellbeing,Learn Employee Wellbeing: Mastering Employee Wellbeing
1929,Ayaan Saxena 1829,IT,Tester,58,99471,0.0006,LOW,49.4,2,"Manual Testing, Postman, Selenium",Manual Testing,Learn Manual Testing: Mastering Manual Testing
1930,Christopher Benson 1830,HR,HR Manager,46,72116,0.0001,LOW,76.9,3,"HR Compliance, Performance Management",HR Compliance,Learn HR Compliance: Mastering HR Compliance
1931,Troy Ford 1831,Sales,Account Manager,28,127116,0.0,LOW,79.1,3,"Account Growth, Gainsight",Account Growth,Learn Account Growth: Mastering Account Growth
1932,Brenda Bauer 1832,HR,Recruitment Specialist,25,168014,0.0,LOW,49.8,5,"Candidate Sourcing, Greenhouse",Candidate Sourcing,Learn Candidate Sourcing: Mastering Candidate Sourcing
1933,Troy Ford 1833,Marketing,Content Strategist,35,82664,0.0013,LOW,57.8,4,"Content Strategy, Editorial Calendar",Content Strategy,Learn Content Strategy: Mastering Content Strategy
1934,Clinton Scott 1834,HR,Employee Relations,36,122342,0.0,LOW,96.8,5,"Employee Wellbeing, Excel",Employee Wellbeing,Learn Employee Wellbeing: Mastering Employee Wellbeing
1935,Ishaan Malhotra 1835,HR,Employee Relations,21,49407,0.0294,LOW,69.8,3,"Conflict Resolution, Workplace Policy",Conflict Resolution,Learn Conflict Resolution: Workplace Conflict Resolution & Empathy-Driven Leadership
1936,Norman Lane 1836,Sales,Account Manager,36,148926,0.003,LOW,83.7,2,"Client Relationship Management, Contract Renewal, Salesforce",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
1937,Kavya Menon 1837,IT,Cybersecurity Specialist,57,94201,0.989,HIGH,85.5,3,"Incident Response, Nmap",Incident Response,Learn Incident Response: Mastering Incident Response
1938,Navya Chopra 1838,IT,Software Engineer,23,115093,0.9323,HIGH,76.7,2,"Docker, Kubernetes, System Design",Docker,Learn Docker: Docker & Kubernetes for Cloud Native DevOps
1939,Pari Joshi 1839,Marketing,Marketing Executive,51,52878,0.0456,LOW,84.2,3,"Meta Ads Manager, Social Media Marketing",Meta Ads Manager,Learn Meta Ads Manager: Mastering Meta Ads Manager
1940,Saanvi Iyer 1840,Finance,Auditor,33,118100,0.0,LOW,46.6,3,"ACL Analytics, Internal Audit",ACL Analytics,Learn ACL Analytics: Mastering ACL Analytics
1941,Pari Joshi 1841,HR,Employee Relations,36,113629,0.0,LOW,69.2,3,"Excel, ServiceNow HR",Excel,Learn Excel: Mastering Excel
1942,Riya Mishra 1842,Finance,Auditor,41,78168,0.0,LOW,35.0,4,"Financial Controls, Internal Audit, SAP",Financial Controls,Learn Financial Controls: Mastering Financial Controls
1943,Ayaan Saxena 1843,Sales,Sales Executive,22,89862,0.0,LOW,51.0,3,"Negotiation, Pipeline Management, Salesforce",Negotiation,Learn Negotiation: Strategic Negotiation & High-Value B2B Closing
1944,Jasmine Gonzalez 1844,HR,HR Manager,47,63004,0.0,LOW,65.4,5,"HR Compliance, Workday",HR Compliance,Learn HR Compliance: Mastering HR Compliance
1945,Cody Bright 1845,Sales,Account Manager,58,55471,0.0007,LOW,64.0,3,"Client Relationship Management, Contract Renewal, Gainsight",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
1946,Kavya Menon 1846,IT,Data Analyst,46,126820,0.0001,LOW,72.5,3,"Excel, PowerBI",Excel,Learn Excel: Mastering Excel
1947,Riya Mishra 1847,Support,Support Engineer,58,137229,0.0554,LOW,71.8,3,"Postman, Root Cause Analysis",Postman,Learn Postman: Mastering Postman
1948,Reyansh Reddy 1848,HR,Recruitment Specialist,45,100308,0.0,LOW,73.6,4,"Candidate Sourcing, Greenhouse, LinkedIn Recruiter",Candidate Sourcing,Learn Candidate Sourcing: Mastering Candidate Sourcing
1949,Shannon Clark 1849,Sales,Business Development,31,118969,0.0,LOW,74.1,3,"Partnership Management, Salesforce",Partnership Management,Learn Partnership Management: Mastering Partnership Management
1950,Megan Williams 1850,IT,Tester,28,49568,0.0,LOW,76.0,3,"Bug Tracking, Postman",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
1951,Aditya Kumar 1851,HR,Employee Relations,28,44466,0.2079,LOW,60.5,3,"Conflict Resolution, ServiceNow HR",Conflict Resolution,Learn Conflict Resolution: Workplace Conflict Resolution & Empathy-Driven Leadership
1952,Shannon Clark 1852,IT,Developer,53,92324,0.0001,LOW,63.3,1,"Database Design, Full-Stack Development, JavaScript / TypeScript, Node.js",Database Design,Learn Database Design: Mastering Database Design
1953,Christopher Benson 1853,Marketing,SEO Specialist,27,137208,0.0027,LOW,71.6,2,"SEMrush, Search Engine Optimization, Technical SEO",SEMrush,Learn SEMrush: Mastering SEMrush
1954,Rita Walker 1854,Support,Support Engineer,58,181539,0.0,LOW,71.7,3,"Postman, Root Cause Analysis",Postman,Learn Postman: Mastering Postman
1955,Saanvi Iyer 1855,IT,Developer,41,110955,0.0,LOW,59.0,5,"JavaScript / TypeScript, PostgreSQL, React",JavaScript / TypeScript,Learn JavaScript / TypeScript: Mastering JavaScript / TypeScript
1956,Troy Ford 1856,Sales,Account Manager,28,182748,0.0,LOW,85.0,4,"Client Relationship Management, Zendesk",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
1957,Jeffery Lopez 1857,IT,Data Analyst,41,129791,0.0,LOW,80.7,3,"Statistical Analysis, Tableau",Statistical Analysis,Learn Statistical Analysis: Mastering Statistical Analysis
1958,Erin Massey 1858,IT,Cybersecurity Specialist,40,143718,0.0,LOW,61.7,3,"Threat Modeling, Vulnerability Assessment",Threat Modeling,Learn Threat Modeling: Mastering Threat Modeling
1959,Vihaan Verma 1859,Sales,Sales Executive,28,57650,0.0014,LOW,69.5,3,"Client Relationship Management, Lead Generation, LinkedIn Sales Navigator",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
1960,David Williams 1860,Sales,Sales Executive,51,123290,0.0,LOW,96.1,1,"B2B Sales, Lead Generation, LinkedIn Sales Navigator, Pipeline Management",B2B Sales,Learn B2B Sales: Mastering B2B Sales
1961,Christopher Benson 1861,IT,Engineer,49,112701,0.0,LOW,73.9,3,"DevOps, Terraform",DevOps,Learn DevOps: Mastering DevOps
1962,Arjun Rao 1862,HR,HR Executive,29,45683,0.0,LOW,76.7,3,"HR Operations, Workday",HR Operations,Learn HR Operations: Mastering HR Operations
1963,Devansh Banerjee 1863,IT,Developer,35,115978,0.0,LOW,64.7,3,"Full-Stack Development, Node.js",Full-Stack Development,Learn Full-Stack Development: Mastering Full-Stack Development
1964,Jasmine Gonzalez 1864,IT,Developer,50,39860,0.9997,HIGH,68.2,3,"Database Design, Node.js",Database Design,Learn Database Design: Mastering Database Design
1965,Jasmine Gonzalez 1865,HR,HR Executive,46,169801,0.0,LOW,90.1,4,"Excel, HR Operations",Excel,Learn Excel: Mastering Excel
1966,Jasmine Gonzalez 1866,HR,Recruitment Specialist,30,66351,0.9155,HIGH,73.4,3,"Candidate Sourcing, LinkedIn Recruiter, Salary Benchmarking",Candidate Sourcing,Learn Candidate Sourcing: Mastering Candidate Sourcing
1967,Jeffery Lopez 1867,Sales,Business Development,49,97744,0.0352,LOW,71.1,3,"Salesforce, ZoomInfo",Salesforce,Learn Salesforce: Mastering Salesforce
1968,Navya Chopra 1868,Support,Helpdesk,36,155198,0.0,LOW,72.1,3,"Jira Service Desk, Ticket Resolution",Jira Service Desk,Learn Jira Service Desk: Mastering Jira Service Desk
1969,Sara Snyder 1869,IT,Data Analyst,56,109155,0.9817,HIGH,100.0,4,"Data Cleaning, Tableau",Data Cleaning,Learn Data Cleaning: Mastering Data Cleaning
1970,Vihaan Verma 1870,HR,Employee Relations,40,156449,0.0,LOW,72.5,3,"Conflict Resolution, ServiceNow HR",Conflict Resolution,Learn Conflict Resolution: Workplace Conflict Resolution & Empathy-Driven Leadership
1971,Joel Fuller 1871,Sales,Account Manager,57,111700,0.5961,MEDIUM,62.0,3,"Client Relationship Management, Contract Renewal",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
1972,Arjun Rao 1872,IT,Developer,42,41955,0.0,LOW,64.1,3,"Git Version Control, JavaScript / TypeScript",Git Version Control,Learn Git Version Control: Mastering Git Version Control
1973,Kavya Menon 1873,Finance,Auditor,27,56662,0.0909,LOW,81.4,3,"Internal Audit, Risk Assessment",Internal Audit,Learn Internal Audit: Mastering Internal Audit
1974,Ananya Singh 1874,IT,Developer,43,41408,0.8447,HIGH,54.9,3,"Full-Stack Development, JavaScript / TypeScript",Full-Stack Development,Learn Full-Stack Development: Mastering Full-Stack Development
1975,Shannon Clark 1875,IT,Tester,49,36225,0.0494,LOW,77.4,2,"Manual Testing, PyTest, Test Automation",Manual Testing,Learn Manual Testing: Mastering Manual Testing
1976,Sara Khan 1876,IT,Data Analyst,36,178268,0.0,LOW,63.3,3,"Exploratory Data Analysis, Statistical Analysis",Exploratory Data Analysis,Learn Exploratory Data Analysis: Mastering Exploratory Data Analysis
1977,Ishaan Malhotra 1877,Sales,Account Manager,58,181444,0.0,LOW,49.7,3,"Client Relationship Management, Salesforce, Zendesk",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
1978,Aditya Kumar 1878,Marketing,SEO Specialist,48,52279,0.0,LOW,60.2,3,"Google Analytics, Keyword Research, Search Engine Optimization",Google Analytics,Learn Google Analytics: Mastering Google Analytics
1979,Diya Patel 1879,Sales,Sales Executive,58,145401,0.0004,LOW,72.3,3,"HubSpot, Salesforce",HubSpot,Learn HubSpot: Mastering HubSpot
1980,Anna Dominguez 1880,Sales,Business Development,51,127404,0.0004,LOW,88.7,3,"Deal Closing, ZoomInfo",Deal Closing,Learn Deal Closing: Mastering Deal Closing
1981,Connie Bailey 1881,Sales,Business Development,34,83481,0.0,LOW,83.0,4,Market Expansion,Market Expansion,Learn Market Expansion: Mastering Market Expansion
1982,Manish Badami 1882,Marketing,Content Strategist,53,79552,0.0065,LOW,68.5,4,"Editorial Calendar, WordPress",Editorial Calendar,Learn Editorial Calendar: Mastering Editorial Calendar
1983,Christopher Benson 1883,Finance,Auditor,29,172930,0.0,LOW,83.7,4,"Excel, Internal Audit",Excel,Learn Excel: Mastering Excel
1984,Steven Barnett 1884,IT,Cybersecurity Specialist,47,109474,0.0,LOW,67.7,3,"Nmap, Threat Modeling",Nmap,Learn Nmap: Mastering Nmap
1985,Devansh Banerjee 1885,IT,Software Engineer,44,60168,0.0,LOW,54.4,3,"CI/CD, Docker, Git",CI/CD,Learn CI/CD: Mastering CI/CD
1986,Peter Mckee 1886,IT,Software Engineer,33,67099,0.5678,MEDIUM,72.3,3,"Data Structures & Algorithms, Docker, System Design",Data Structures & Algorithms,Learn Data Structures & Algorithms: Mastering Data Structures & Algorithms
1987,Connie Bailey 1887,IT,Engineer,46,96455,0.0,LOW,53.9,1,"Backend Architecture, Cloud Infrastructure",Backend Architecture,Learn Backend Architecture: Mastering Backend Architecture
1988,Taylor Morris 1888,Support,Support Engineer,49,89240,0.0383,LOW,81.5,4,"SLA Management, Splunk",SLA Management,Learn SLA Management: Mastering SLA Management
1989,Megan Williams 1889,Finance,Auditor,48,109796,0.0112,LOW,81.7,4,"ACL Analytics, Internal Audit",ACL Analytics,Learn ACL Analytics: Mastering ACL Analytics
1990,Diya Patel 1890,Sales,Account Manager,48,89592,0.0,LOW,61.4,3,"Gainsight, Salesforce, Zendesk",Gainsight,Learn Gainsight: Mastering Gainsight
1991,Taylor Morris 1891,Support,Helpdesk,28,157181,0.0,LOW,73.7,2,"Ticket Resolution, Troubleshooting",Ticket Resolution,Learn Ticket Resolution: Mastering Ticket Resolution
1992,Sara Snyder 1892,IT,Engineer,43,136611,0.0,LOW,73.6,5,"Backend Architecture, Terraform",Backend Architecture,Learn Backend Architecture: Mastering Backend Architecture
1993,Joel Fuller 1893,IT,Engineer,49,93046,0.0,LOW,82.5,4,DevOps,DevOps,Learn DevOps: Mastering DevOps
1994,Avani Bhat 1894,Marketing,Marketing Executive,25,51488,0.0,LOW,57.1,3,"Mailchimp, Social Media Marketing",Mailchimp,Learn Mailchimp: Mastering Mailchimp
1995,Kavya Menon 1895,Marketing,Content Lead,27,153521,0.0,LOW,79.2,2,"Content Production, Figma",Content Production,Learn Content Production: Mastering Content Production
1996,Aarav Sharma 1896,Marketing,Content Lead,56,166467,0.0,LOW,56.2,3,"Brand Storytelling, Creative Direction",Brand Storytelling,Learn Brand Storytelling: Mastering Brand Storytelling
1997,Shannon Clark 1897,IT,Software Engineer,47,176917,0.0,LOW,81.3,2,"Code Quality & Testing, Data Structures & Algorithms, Git, Kubernetes, Python",Code Quality & Testing,Learn Code Quality & Testing: Mastering Code Quality & Testing
1998,Peggy Mann 1898,IT,Engineer,22,53394,0.9729,HIGH,84.8,3,"Backend Architecture, DevOps",Backend Architecture,Learn Backend Architecture: Mastering Backend Architecture
1999,Erin Massey 1899,HR,HR Manager,45,128993,0.0,LOW,64.0,3,"BambooHR, Performance Management",BambooHR,Learn BambooHR: Mastering BambooHR
2000,Ananya Singh 1900,IT,Software Engineer,29,94332,0.0026,LOW,86.6,4,"Data Structures & Algorithms, Git, Kubernetes",Data Structures & Algorithms,Learn Data Structures & Algorithms: Mastering Data Structures & Algorithms
2001,Connie Bailey 1901,Sales,Sales Executive,47,77628,0.1724,LOW,53.1,3,"Lead Generation, Salesforce",Lead Generation,Learn Lead Generation: Mastering Lead Generation
2002,Kabir Mehta 1902,Sales,Sales Executive,21,56352,0.0,LOW,85.2,3,"B2B Sales, Client Relationship Management, Salesforce",B2B Sales,Learn B2B Sales: Mastering B2B Sales
2003,David Williams 1903,Finance,Financial Analyst,43,117971,0.0015,LOW,89.3,2,"Excel, Financial Modeling, Tableau",Excel,Learn Excel: Mastering Excel
2004,Joel Fuller 1904,Finance,Financial Analyst,30,86993,0.1096,LOW,76.1,3,"Financial Modeling, Variance Analysis",Financial Modeling,"Learn Financial Modeling: Financial Modeling, Valuation & Risk Management"
2005,Jeffery Lopez 1905,Sales,Sales Executive,45,138027,0.0,LOW,69.7,4,"HubSpot, Lead Generation, Pipeline Management",HubSpot,Learn HubSpot: Mastering HubSpot
2006,Anna Dominguez 1906,Sales,Sales Executive,23,155212,0.0,LOW,75.7,3,"HubSpot, Pipeline Management",HubSpot,Learn HubSpot: Mastering HubSpot
2007,Ananya Singh 1907,Sales,Account Manager,26,43539,0.7033,HIGH,64.8,3,"Account Growth, Zendesk",Account Growth,Learn Account Growth: Mastering Account Growth
2008,Christopher Benson 1908,Sales,Sales Executive,26,167335,0.0,LOW,100.0,3,"HubSpot, Negotiation",HubSpot,Learn HubSpot: Mastering HubSpot
2009,Manish Badami 1909,IT,Tester,22,179377,0.0,LOW,65.0,3,"Postman, PyTest, Selenium",Postman,Learn Postman: Mastering Postman
2010,Joel Fuller 1910,HR,Recruitment Specialist,38,88817,0.0001,LOW,87.8,2,"Greenhouse, Salary Benchmarking",Greenhouse,Learn Greenhouse: Mastering Greenhouse
2011,Pari Joshi 1911,HR,HR Executive,43,84107,0.9327,HIGH,63.1,3,"Excel, Payroll Coordination",Excel,Learn Excel: Mastering Excel
2012,Megan Williams 1912,Support,Support Engineer,22,164240,0.0,LOW,91.2,2,"Jira, Splunk",Jira,Learn Jira: Mastering Jira
2013,Nicole Roberts 1913,Marketing,Content Strategist,32,134655,0.0,LOW,96.1,4,"Content Strategy, WordPress",Content Strategy,Learn Content Strategy: Mastering Content Strategy
2014,Cody Bright 1914,IT,Cybersecurity Specialist,42,91132,0.0,LOW,76.6,2,"Nmap, SIEM Tools, Wireshark",Nmap,Learn Nmap: Mastering Nmap
2015,Cody Bright 1915,Finance,Financial Analyst,57,160701,0.0012,LOW,75.4,2,"Financial Modeling, PowerBI, SQL",Financial Modeling,"Learn Financial Modeling: Financial Modeling, Valuation & Risk Management"
2016,Manish Badami 1916,HR,HR Manager,40,140494,0.0,LOW,60.5,3,"BambooHR, Performance Management",BambooHR,Learn BambooHR: Mastering BambooHR
2017,Diya Patel 1917,IT,Engineer,59,87979,0.0,LOW,59.1,4,"Cloud Infrastructure, Linux",Cloud Infrastructure,Learn Cloud Infrastructure: Mastering Cloud Infrastructure
2018,Pari Joshi 1918,IT,Engineer,44,93013,0.5503,MEDIUM,75.6,5,"Cloud Infrastructure, Linux",Cloud Infrastructure,Learn Cloud Infrastructure: Mastering Cloud Infrastructure
2019,Steven Barnett 1919,Finance,Accountant,40,98797,0.0,LOW,89.5,4,"Excel, QuickBooks",Excel,Learn Excel: Mastering Excel
2020,Peggy Mann 1920,Marketing,Content Strategist,21,86798,0.0,LOW,65.4,3,"Canva, Copywriting, Notion",Canva,Learn Canva: Mastering Canva
2021,Troy Ford 1921,IT,Software Engineer,21,182722,0.0,LOW,98.5,3,"CI/CD, Git, REST APIs, System Design",CI/CD,Learn CI/CD: Mastering CI/CD
2022,Peggy Mann 1922,Marketing,SEO Specialist,37,111421,0.0,LOW,64.7,4,"SEMrush, Search Engine Optimization",SEMrush,Learn SEMrush: Mastering SEMrush
2023,Aditya Kumar 1923,Marketing,SEO Specialist,21,42434,0.9295,HIGH,74.8,4,"Ahrefs, SEMrush",Ahrefs,Learn Ahrefs: Mastering Ahrefs
2024,Jasmine Gonzalez 1924,Sales,Business Development,50,65028,0.0002,LOW,74.8,3,"Deal Closing, Salesforce",Deal Closing,Learn Deal Closing: Mastering Deal Closing
2025,Manish Badami 1925,IT,Cybersecurity Specialist,23,101558,0.0004,LOW,70.8,3,"Incident Response, Nmap, Wireshark",Incident Response,Learn Incident Response: Mastering Incident Response
2026,Vihaan Verma 1926,Marketing,Content Strategist,31,59331,0.0,LOW,47.5,3,"Content Strategy, Notion",Content Strategy,Learn Content Strategy: Mastering Content Strategy
2027,Ayaan Saxena 1927,Finance,Auditor,44,102573,0.0,LOW,64.6,4,"Internal Audit, Risk Assessment",Internal Audit,Learn Internal Audit: Mastering Internal Audit
2028,Diya Patel 1928,IT,Developer,42,164473,0.0838,LOW,74.4,3,"Database Design, PostgreSQL",Database Design,Learn Database Design: Mastering Database Design
2029,Sara Snyder 1929,HR,HR Manager,46,117979,0.0,LOW,70.8,3,"Performance Management, Talent Acquisition",Performance Management,Learn Performance Management: Mastering Performance Management
2030,Cody Bright 1930,Finance,Auditor,33,39123,0.5951,MEDIUM,79.6,5,Financial Controls,Financial Controls,Learn Financial Controls: Mastering Financial Controls
2031,Kavya Menon 1931,Finance,Auditor,21,51603,0.0,LOW,81.1,3,"ACL Analytics, Internal Audit, SAP",ACL Analytics,Learn ACL Analytics: Mastering ACL Analytics
2032,Meera Das 1932,Finance,Auditor,44,100941,0.0,LOW,69.1,3,"Excel, Risk Assessment",Excel,Learn Excel: Mastering Excel
2033,Sara Khan 1933,Sales,Account Manager,30,77597,0.0,LOW,60.5,3,"Contract Renewal, Cross-selling",Contract Renewal,Learn Contract Renewal: Mastering Contract Renewal
2034,Ishaan Malhotra 1934,IT,Cybersecurity Specialist,55,119238,0.9391,HIGH,90.6,2,"Incident Response, Network Security, Vulnerability Assessment",Incident Response,Learn Incident Response: Mastering Incident Response
2035,Arjun Rao 1935,IT,Data Analyst,44,76751,0.0481,LOW,55.7,3,"Business Reporting, Data Cleaning, Python",Business Reporting,Learn Business Reporting: Mastering Business Reporting
2036,Meera Das 1936,Sales,Sales Executive,48,161462,0.001,LOW,64.9,3,"B2B Sales, Lead Generation",B2B Sales,Learn B2B Sales: Mastering B2B Sales
2037,Ananya Singh 1937,Finance,Auditor,56,121978,0.0105,LOW,61.8,3,"Excel, Risk Assessment",Excel,Learn Excel: Mastering Excel
2038,Taylor Morris 1938,Sales,Sales Executive,36,52693,0.9851,HIGH,81.0,3,"Lead Generation, Negotiation",Lead Generation,Learn Lead Generation: Mastering Lead Generation
2039,Kabir Mehta 1939,IT,Tester,36,129524,0.0003,LOW,87.8,1,"Jira, Postman, Test Automation",Jira,Learn Jira: Mastering Jira
2040,Joel Fuller 1940,Sales,Sales Executive,37,132869,0.0001,LOW,69.9,5,"Client Relationship Management, Lead Generation, Pipeline Management",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
2041,Ashley Marsh 1941,Sales,Account Manager,35,98825,0.0,LOW,74.8,4,"Cross-selling, Zendesk",Cross-selling,Learn Cross-selling: Mastering Cross-selling
2042,Jeffery Lopez 1942,Marketing,SEO Analyst,36,175594,0.0,LOW,77.1,3,"Google Search Console, Traffic Analysis",Google Search Console,Learn Google Search Console: Mastering Google Search Console
2043,Aditi Sen 1943,Marketing,Marketing Executive,35,165475,0.0,LOW,93.6,4,"Mailchimp, Meta Ads Manager",Mailchimp,Learn Mailchimp: Mastering Mailchimp
2044,Christopher Benson 1944,Finance,Financial Analyst,54,80406,0.0,LOW,50.7,3,"SQL, Tableau, Variance Analysis",SQL,Learn SQL: Advanced SQL & Modern Data Warehousing
2045,Kabir Mehta 1945,Sales,Sales Executive,31,178193,0.0,LOW,80.9,4,"Client Relationship Management, HubSpot, Lead Generation",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
2046,Clinton Scott 1946,Sales,Business Development,21,158371,0.0,LOW,76.5,3,"Deal Closing, Partnership Management",Deal Closing,Learn Deal Closing: Mastering Deal Closing
2047,Manish Badami 1947,IT,Software Engineer,35,180291,0.0,LOW,67.5,4,"Git, System Design",Git,Learn Git: Mastering Git
2048,Jasmine Gonzalez 1948,IT,Developer,46,36617,0.9349,HIGH,75.9,2,"Full-Stack Development, Git Version Control, PostgreSQL",Full-Stack Development,Learn Full-Stack Development: Mastering Full-Stack Development
2049,Aarav Sharma 1949,Finance,Accountant,24,78016,0.0011,LOW,80.9,3,"Excel, General Ledger, QuickBooks",Excel,Learn Excel: Mastering Excel
2050,Erin Massey 1950,Finance,Auditor,25,59276,0.0,LOW,79.0,4,"ACL Analytics, SAP",ACL Analytics,Learn ACL Analytics: Mastering ACL Analytics
2051,Clinton Scott 1951,Marketing,Marketing Executive,55,107240,0.0,LOW,97.9,1,"Market Research, Social Media Marketing",Market Research,Learn Market Research: Mastering Market Research
2052,Peggy Mann 1952,IT,Developer,33,141292,0.0,LOW,73.5,2,"API Integration, Git Version Control, JavaScript / TypeScript, PostgreSQL",API Integration,Learn API Integration: Mastering API Integration
2053,Myra Nair 1953,IT,Developer,30,52959,0.0,LOW,72.3,3,"Database Design, Full-Stack Development",Database Design,Learn Database Design: Mastering Database Design
2054,Myra Nair 1954,Marketing,SEO Specialist,31,63522,0.0003,LOW,69.8,3,"Keyword Research, SEMrush",Keyword Research,Learn Keyword Research: Mastering Keyword Research
2055,Rita Walker 1955,IT,Cybersecurity Specialist,38,176025,0.0,LOW,78.6,2,"Network Security, Splunk, Threat Modeling",Network Security,Learn Network Security: Mastering Network Security
2056,Saanvi Iyer 1956,IT,Engineer,54,61567,0.0009,LOW,71.6,3,"Backend Architecture, Linux",Backend Architecture,Learn Backend Architecture: Mastering Backend Architecture
2057,Kabir Mehta 1957,Finance,Financial Analyst,59,97708,0.0,LOW,72.2,3,"Financial Modeling, PowerBI",Financial Modeling,"Learn Financial Modeling: Financial Modeling, Valuation & Risk Management"
2058,Ishaan Malhotra 1958,Sales,Account Manager,43,161206,0.0001,LOW,72.2,2,"Client Relationship Management, Gainsight, Salesforce",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
2059,Jeffery Lopez 1959,Finance,Financial Analyst,27,57560,0.0044,LOW,70.4,4,"Excel, Variance Analysis",Excel,Learn Excel: Mastering Excel
2060,Ashley Marsh 1960,Finance,Financial Analyst,59,93390,0.0085,LOW,64.7,3,"PowerBI, SQL, Tableau",PowerBI,Learn PowerBI: PowerBI & Tableau Executive Dashboards
2061,Shannon Clark 1961,IT,Tester,23,160772,0.0,LOW,77.0,3,"Bug Tracking, Jira, Selenium",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
2062,Myra Nair 1962,IT,Tester,32,80104,0.0,LOW,68.6,3,"Bug Tracking, Manual Testing, Postman",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
2063,Connie Bailey 1963,IT,Cybersecurity Specialist,27,92805,0.0001,LOW,79.4,3,"Incident Response, Network Security, Splunk",Incident Response,Learn Incident Response: Mastering Incident Response
2064,Norman Lane 1964,IT,Tester,46,59496,0.0,LOW,73.3,4,"Bug Tracking, PyTest",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
2065,Taylor Morris 1965,IT,Cybersecurity Specialist,53,126257,0.0,LOW,67.4,2,"Incident Response, Network Security, SIEM Tools, Wireshark",Incident Response,Learn Incident Response: Mastering Incident Response
2066,Ishaan Malhotra 1966,Sales,Sales Executive,57,38515,0.9751,HIGH,90.8,4,"Client Relationship Management, LinkedIn Sales Navigator, Pipeline Management",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
2067,Kavya Menon 1967,Finance,Auditor,35,39454,0.0,LOW,70.8,4,"Excel, Financial Controls",Excel,Learn Excel: Mastering Excel
2068,Saanvi Iyer 1968,Finance,Auditor,22,57873,0.0001,LOW,79.5,4,"Financial Controls, Risk Assessment",Financial Controls,Learn Financial Controls: Mastering Financial Controls
2069,Judith Ware 1969,Sales,Sales Executive,27,108920,0.0,LOW,63.6,2,"Lead Generation, LinkedIn Sales Navigator, Salesforce",Lead Generation,Learn Lead Generation: Mastering Lead Generation
2070,David Williams 1970,IT,Tester,52,48727,0.0143,LOW,47.7,2,"Bug Tracking, Test Automation",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
2071,Clinton Scott 1971,Sales,Account Manager,24,163376,0.0,LOW,65.2,3,"Client Relationship Management, Cross-selling",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
2072,Kabir Mehta 1972,Marketing,SEO Analyst,40,104070,0.0,LOW,46.4,2,"Competitor Analysis, Traffic Analysis",Competitor Analysis,Learn Competitor Analysis: Mastering Competitor Analysis
2073,Ishaan Malhotra 1973,IT,Data Analyst,56,134059,0.0,LOW,69.2,2,"Exploratory Data Analysis, PowerBI, Tableau",Exploratory Data Analysis,Learn Exploratory Data Analysis: Mastering Exploratory Data Analysis
2074,Clinton Scott 1974,HR,HR Executive,52,159564,0.0034,LOW,89.6,2,"Excel, Onboarding",Excel,Learn Excel: Mastering Excel
2075,Devansh Banerjee 1975,IT,Data Analyst,48,152213,0.0005,LOW,61.1,3,"Exploratory Data Analysis, SQL",Exploratory Data Analysis,Learn Exploratory Data Analysis: Mastering Exploratory Data Analysis
2076,Clinton Scott 1976,IT,Tester,33,60465,0.9419,HIGH,46.7,1,"Bug Tracking, Postman, PyTest",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
2077,Riya Mishra 1977,IT,Tester,21,94799,0.3555,LOW,90.0,2,"Jira, Manual Testing, PyTest",Jira,Learn Jira: Mastering Jira
2078,Kavya Menon 1978,Sales,Business Development,55,131129,0.0,LOW,66.3,4,"Market Expansion, Salesforce",Market Expansion,Learn Market Expansion: Mastering Market Expansion
2079,Cody Bright 1979,HR,Recruitment Specialist,50,174374,0.0,LOW,71.8,2,"Candidate Sourcing, Screening & Interviewing",Candidate Sourcing,Learn Candidate Sourcing: Mastering Candidate Sourcing
