EmployeeID,Name,Gender,Age,Department,JobRole,EducationLevel,JoiningDate,Country,MonthlySalary,OvertimeHoursPerMonth,LeavesTaken,ProjectsHandled,TrainingHours,LastPromotionYear,YearsAtCompany,WorkLifeBalanceScore,PerformanceRating,AttritionRisk
2003,David Williams 1903,Female,43,Finance,Financial Analyst,4,2020-08-22,USA,117971,28,25,10,17,2025,4,2.9,2,No
2004,Joel Fuller 1904,Male,30,Finance,Financial Analyst,2,2014-10-26,USA,86993,24,22,6,49,2022,10,1.42,3,No
2005,Jeffery Lopez 1905,Other,45,Sales,Sales Executive,3,2022-02-18,USA,138027,35,8,2,1,2024,2,5.59,4,No
2006,Anna Dominguez 1906,Female,23,Sales,Sales Executive,4,2010-10-21,Germany,155212,24,28,8,12,2019,14,2.92,3,No
2007,Ananya Singh 1907,Male,26,Sales,Account Manager,2,2016-07-25,India,43539,28,4,15,67,2019,8,4.13,3,No
2008,Christopher Benson 1908,Male,26,Sales,Sales Executive,3,2015-09-12,USA,167335,10,7,12,46,2025,9,2.53,3,No
2009,Manish Badami 1909,Male,22,IT,Tester,3,2021-11-22,UK,179377,3,20,6,74,2024,3,4.8,3,No
2010,Joel Fuller 1910,Female,38,HR,Recruitment Specialist,3,2011-02-22,Canada,88817,13,13,13,49,2017,13,4.05,2,No
2011,Pari Joshi 1911,Female,43,HR,HR Executive,2,2009-01-27,UK,84107,37,6,13,11,2020,15,2.11,3,Yes
2012,Megan Williams 1912,Male,22,Support,Support Engineer,3,2015-11-02,Germany,164240,16,6,4,12,2024,9,1.25,2,No
2013,Nicole Roberts 1913,Female,32,Marketing,Content Strategist,4,2018-12-19,USA,134655,1,8,4,8,2023,6,3.39,4,No
2014,Cody Bright 1914,Male,42,IT,Cybersecurity Specialist,3,2018-05-26,France,91132,7,2,14,58,2023,6,3.7,2,No
2015,Cody Bright 1915,Male,57,Finance,Financial Analyst,4,2017-01-16,Canada,160701,35,13,11,44,2021,7,3.96,2,No
2016,Manish Badami 1916,Female,40,HR,HR Manager,3,2012-12-26,India,140494,9,16,7,69,2023,12,2.42,3,No
2017,Diya Patel 1917,Male,59,IT,Engineer,2,2019-05-05,Germany,87979,6,17,14,42,2021,5,2.56,4,No
2018,Pari Joshi 1918,Male,44,IT,Engineer,3,2018-04-19,UK,93013,35,11,3,73,2023,6,1.31,5,No
2019,Steven Barnett 1919,Female,40,Finance,Accountant,2,2013-07-11,USA,98797,15,21,11,22,2023,11,2.65,4,No
2020,Peggy Mann 1920,Male,21,Marketing,Content Strategist,4,2023-07-01,Germany,86798,13,13,3,78,2025,1,1.57,3,No
2021,Troy Ford 1921,Female,21,IT,Software Engineer,2,2021-07-03,Germany,182722,15,25,6,44,2023,3,2.49,3,No
2022,Peggy Mann 1922,Male,37,Marketing,SEO Specialist,3,2012-03-06,France,111421,24,25,9,22,2021,12,3.53,4,No
2023,Aditya Kumar 1923,Male,21,Marketing,SEO Specialist,3,2015-06-27,India,42434,40,27,1,33,2021,9,3.51,4,Yes
2024,Jasmine Gonzalez 1924,Male,50,Sales,Business Development,4,2012-04-05,France,65028,3,12,5,15,2017,12,2.53,3,No
2025,Manish Badami 1925,Female,23,IT,Cybersecurity Specialist,2,2019-03-19,France,101558,28,13,1,62,2025,5,3.47,3,No
2026,Vihaan Verma 1926,Female,31,Marketing,Content Strategist,1,2019-09-21,India,59331,5,8,1,50,2025,5,4.68,3,No
2027,Ayaan Saxena 1927,Male,44,Finance,Auditor,2,2016-01-09,UK,102573,0,18,3,31,2023,8,2.92,4,No
2028,Diya Patel 1928,Male,42,IT,Developer,4,2013-10-22,France,164473,38,25,3,37,2017,11,1.92,3,No
2029,Sara Snyder 1929,Male,46,HR,HR Manager,2,2013-09-14,India,117979,0,1,4,55,2021,11,3.99,3,No
2030,Cody Bright 1930,Other,33,Finance,Auditor,2,2011-11-23,Germany,39123,39,10,3,68,2022,13,4.29,5,No
2031,Kavya Menon 1931,Male,21,Finance,Auditor,2,2022-11-26,Germany,51603,2,16,6,16,2024,2,2.5,3,No
2032,Meera Das 1932,Female,44,Finance,Auditor,3,2011-10-23,India,100941,0,1,12,38,2017,13,2.51,3,No
2033,Sara Khan 1933,Male,30,Sales,Account Manager,1,2017-05-23,Germany,77597,0,18,15,40,2020,7,1.22,3,No
2034,Ishaan Malhotra 1934,Male,55,IT,Cybersecurity Specialist,2,2015-10-04,Canada,119238,38,6,4,47,2017,9,2.74,2,Yes
2035,Arjun Rao 1935,Female,44,IT,Data Analyst,2,2017-11-27,Canada,76751,20,17,8,81,2021,7,2.28,3,No
2036,Meera Das 1936,Male,48,Sales,Sales Executive,3,2012-06-02,India,161462,29,12,1,27,2022,12,1.68,3,No
2037,Ananya Singh 1937,Other,56,Finance,Auditor,3,2019-10-03,India,121978,31,4,8,76,2021,5,2.84,3,No
2038,Taylor Morris 1938,Female,36,Sales,Sales Executive,3,2011-02-26,UK,52693,32,17,11,49,2018,13,3.2,3,Yes
2039,Kabir Mehta 1939,Female,36,IT,Tester,4,2018-02-07,India,129524,21,22,1,0,2021,6,3.01,1,No
2040,Joel Fuller 1940,Male,37,Sales,Sales Executive,5,2020-05-13,France,132869,29,25,11,49,2024,4,2.88,5,No
2041,Ashley Marsh 1941,Female,35,Sales,Account Manager,3,2010-06-03,Germany,98825,3,23,1,18,2021,14,4.72,4,No
2042,Jeffery Lopez 1942,Male,36,Marketing,SEO Analyst,4,2012-10-21,France,175594,22,23,7,58,2016,12,3.51,3,No
2043,Aditi Sen 1943,Male,35,Marketing,Marketing Executive,3,2017-05-11,India,165475,24,28,1,67,2023,7,3.85,4,No
2044,Christopher Benson 1944,Female,54,Finance,Financial Analyst,4,2023-04-10,Germany,80406,11,15,9,66,2025,1,5.01,3,No
2045,Kabir Mehta 1945,Male,31,Sales,Sales Executive,3,2020-04-28,Canada,178193,16,14,14,40,2023,4,4.19,4,No
2046,Clinton Scott 1946,Female,21,Sales,Business Development,3,2021-08-06,Germany,158371,14,7,15,9,2023,3,2.93,3,No
2047,Manish Badami 1947,Female,35,IT,Software Engineer,3,2011-11-02,UK,180291,9,25,8,27,2020,13,1.35,4,No
2048,Jasmine Gonzalez 1948,Female,46,IT,Developer,4,2020-02-18,USA,36617,34,14,13,33,2024,4,2.83,2,Yes
2049,Aarav Sharma 1949,Male,24,Finance,Accountant,2,2023-06-12,Germany,78016,28,24,15,38,2025,1,4.66,3,No
2050,Erin Massey 1950,Female,25,Finance,Auditor,2,2012-01-19,India,59276,11,0,1,82,2020,12,4.18,4,No
2051,Clinton Scott 1951,Female,55,Marketing,Marketing Executive,3,2011-01-04,UK,107240,0,27,2,55,2020,13,2.83,1,No
2052,Peggy Mann 1952,Other,33,IT,Developer,2,2022-01-16,Canada,141292,0,16,2,51,2024,2,3.12,2,No
2053,Myra Nair 1953,Other,30,IT,Developer,3,2012-09-11,Canada,52959,9,29,2,2,2021,12,3.33,3,No
2054,Myra Nair 1954,Female,31,Marketing,SEO Specialist,2,2013-12-11,USA,63522,17,14,6,22,2025,11,2.58,3,No
2055,Rita Walker 1955,Female,38,IT,Cybersecurity Specialist,2,2011-06-08,India,176025,1,13,4,16,2018,13,2.64,2,No
2056,Saanvi Iyer 1956,Male,54,IT,Engineer,4,2015-02-14,France,61567,7,13,8,70,2017,9,2.55,3,No
2057,Kabir Mehta 1957,Male,59,Finance,Financial Analyst,3,2009-06-20,France,97708,21,9,1,25,2025,15,3.69,3,No
2058,Ishaan Malhotra 1958,Other,43,Sales,Account Manager,3,2017-07-08,Germany,161206,21,1,15,17,2021,7,2.14,2,No
2059,Jeffery Lopez 1959,Female,27,Finance,Financial Analyst,2,2011-06-13,Canada,57560,25,26,10,45,2020,13,4.64,4,No
2060,Ashley Marsh 1960,Female,59,Finance,Financial Analyst,2,2018-01-08,UK,93390,25,30,14,69,2022,6,3.19,3,No
2061,Shannon Clark 1961,Male,23,IT,Tester,4,2022-11-17,USA,160772,8,5,4,30,2024,2,2.09,3,No
2062,Myra Nair 1962,Male,32,IT,Tester,4,2023-09-02,France,80104,20,29,10,8,2025,1,4.23,3,No
2063,Connie Bailey 1963,Male,27,IT,Cybersecurity Specialist,3,2022-11-10,Germany,92805,30,16,11,34,2025,2,4.7,3,No
2064,Norman Lane 1964,Male,46,IT,Tester,5,2017-06-24,Germany,59496,5,4,5,80,2024,7,6.34,4,No
2065,Taylor Morris 1965,Male,53,IT,Cybersecurity Specialist,4,2022-05-14,Canada,126257,13,30,9,59,2025,2,4.57,2,No
2066,Ishaan Malhotra 1966,Female,57,Sales,Sales Executive,5,2021-02-05,UK,38515,32,4,5,75,2024,3,2.32,4,No
2067,Kavya Menon 1967,Male,35,Finance,Auditor,3,2016-01-24,UK,39454,6,14,13,62,2020,8,3.41,4,No
2068,Saanvi Iyer 1968,Female,22,Finance,Auditor,2,2017-08-18,France,57873,23,14,11,51,2022,7,5.73,4,No
2069,Judith Ware 1969,Male,27,Sales,Sales Executive,3,2012-06-27,Germany,108920,8,19,3,47,2019,12,2.42,2,No
2070,David Williams 1970,Other,52,IT,Tester,3,2013-08-26,Canada,48727,10,10,11,60,2020,11,1.93,2,No
2071,Clinton Scott 1971,Male,24,Sales,Account Manager,2,2013-08-12,UK,163376,22,4,4,23,2023,11,2.81,3,No
2072,Kabir Mehta 1972,Female,40,Marketing,SEO Analyst,4,2010-07-03,Germany,104070,1,27,10,73,2017,14,2.19,2,No
2073,Ishaan Malhotra 1973,Female,56,IT,Data Analyst,1,2013-12-14,UK,134059,14,0,7,57,2022,11,2.59,2,No
2074,Clinton Scott 1974,Female,52,HR,HR Executive,3,2015-11-04,USA,159564,34,10,1,63,2021,9,2.54,2,No
2075,Devansh Banerjee 1975,Female,48,IT,Data Analyst,2,2012-01-09,UK,152213,35,10,11,29,2023,12,3.92,3,No
2076,Clinton Scott 1976,Male,33,IT,Tester,3,2020-10-10,UK,60465,27,5,6,28,2022,4,1.9,1,No
2077,Riya Mishra 1977,Male,21,IT,Tester,2,2017-02-10,Germany,94799,38,22,8,9,2023,7,3.33,2,Yes
2078,Kavya Menon 1978,Male,55,Sales,Business Development,4,2023-07-08,UK,131129,3,7,1,38,2025,1,2.44,4,No
2079,Cody Bright 1979,Female,50,HR,Recruitment Specialist,3,2013-04-27,UK,174374,9,30,8,54,2019,11,3.75,2,No
2080,Sara Khan 1980,Female,56,Finance,Accountant,4,2013-11-10,USA,142288,5,1,7,27,2019,11,3.86,3,No
2081,Vihaan Verma 1981,Female,45,IT,Developer,5,2022-01-05,UK,47875,29,30,1,17,2024,2,4.09,3,No
2082,Myra Nair 1982,Female,36,IT,Developer,3,2017-10-10,UK,62219,34,14,9,40,2019,7,4.09,5,No
2083,Myra Nair 1983,Male,39,Sales,Account Manager,5,2009-06-07,Germany,71182,9,22,11,80,2023,15,2.58,4,No
2084,Clinton Scott 1984,Male,21,IT,Cybersecurity Specialist,1,2022-01-20,Canada,114781,31,21,3,74,2025,2,3.2,3,No
2085,Peggy Mann 1985,Other,25,Marketing,SEO Analyst,2,2018-12-05,USA,41457,41,8,2,64,2024,6,4.67,4,No
2086,Joel Fuller 1986,Male,42,Sales,Business Development,2,2011-05-23,UK,172821,41,14,7,80,2025,13,3.64,3,No
2087,Diya Patel 1987,Male,44,Sales,Sales Executive,2,2014-04-26,Canada,68064,2,7,11,45,2021,10,4.09,3,No
2088,Troy Ford 1988,Female,57,IT,Cybersecurity Specialist,4,2012-07-24,Germany,175893,25,29,3,59,2022,12,1.98,3,No
2089,Clinton Scott 1989,Female,56,IT,Developer,1,2015-02-01,USA,150256,14,15,1,8,2024,9,4.15,3,No
2090,Avani Bhat 1990,Male,56,IT,Cybersecurity Specialist,3,2013-10-10,India,133297,16,26,10,44,2025,11,1.31,3,No
2091,Rita Walker 1991,Male,24,IT,Software Engineer,3,2019-01-13,Germany,173736,26,13,13,59,2023,5,1.67,3,No
2092,Clinton Scott 1992,Male,56,HR,HR Executive,3,2014-01-09,Canada,104918,17,14,3,27,2020,10,2.3,3,No
2093,Avani Bhat 1993,Female,38,IT,Cybersecurity Specialist,3,2017-04-09,USA,125179,18,19,6,2,2021,7,3.63,2,No
2094,Kabir Mehta 1994,Other,36,Finance,Auditor,4,2011-07-23,UK,109944,11,29,3,50,2024,13,3.8,3,No
2095,Myra Nair 1995,Female,38,Finance,Accountant,2,2023-02-18,Canada,124142,23,12,5,7,2025,1,2.39,3,No
2096,Cody Bright 1996,Female,42,HR,Recruitment Specialist,2,2016-12-21,Germany,62603,4,8,9,69,2024,8,1.28,2,No
2097,Kabir Mehta 1997,Male,22,HR,HR Manager,3,2015-10-17,USA,81458,23,0,7,58,2019,9,4.15,3,No
2098,Avani Bhat 1998,Female,41,Sales,Account Manager,3,2009-07-11,Canada,105605,26,26,2,60,2019,15,3.79,3,No
2099,Shannon Clark 1999,Male,56,IT,Software Engineer,3,2011-07-11,India,54623,29,5,1,57,2023,13,3.63,4,No
2100,Kavya Menon 2000,Female,59,Finance,Accountant,4,2019-08-23,Canada,79440,14,7,7,69,2025,5,5.13,2,No
2101,Rohan Pillai 2001,Male,59,IT,Software Engineer,3,2018-08-15,Germany,117427,37,26,4,11,2025,6,3.35,3,No
2102,Sara Snyder 2002,Female,49,IT,Tester,3,2011-03-19,Germany,173776,33,26,11,8,2021,13,2.21,2,No
2103,Jasmine Gonzalez 2003,Female,46,Finance,Financial Analyst,1,2013-08-25,UK,128826,26,19,7,48,2024,11,4.53,3,No
2104,Rohan Pillai 2004,Male,41,Sales,Account Manager,3,2016-10-16,UK,62460,19,17,6,82,2019,8,2.79,2,No
2105,Peggy Mann 2005,Female,37,Finance,Auditor,3,2020-04-08,Canada,145373,40,26,7,16,2022,4,3.09,3,No
2106,Shannon Clark 2006,Female,36,IT,Engineer,2,2022-01-02,Germany,172637,31,17,4,53,2024,2,2.66,4,No
2107,Peter Mckee 2007,Male,51,Marketing,Marketing Executive,2,2009-10-10,Canada,39870,3,25,3,43,2016,15,2.37,3,No
2108,Ananya Singh 2008,Other,29,IT,Engineer,4,2014-10-09,France,53909,4,16,12,31,2016,10,2.78,3,No
2109,Navya Chopra 2009,Female,51,Sales,Account Manager,3,2016-02-02,India,44117,7,20,5,34,2022,8,4.72,3,No
2110,Sara Snyder 2010,Female,34,HR,HR Executive,2,2022-08-05,Germany,102474,21,15,3,77,2025,2,2.13,3,No
2111,Christopher Benson 2011,Male,57,Marketing,SEO Analyst,3,2019-05-11,France,128926,41,12,14,48,2024,5,4.27,3,No
2112,Connie Bailey 2012,Male,22,Sales,Account Manager,2,2009-06-08,France,162463,6,21,3,53,2019,15,1.35,3,No
2113,Norman Lane 2013,Other,34,IT,Software Engineer,4,2011-08-25,Germany,136536,21,3,4,15,2021,13,4.8,3,No
2114,Peggy Mann 2014,Female,53,Finance,Financial Analyst,2,2018-10-11,UK,55128,29,3,8,84,2021,6,4.91,4,No
2115,Arjun Rao 2015,Male,55,Sales,Sales Executive,3,2019-03-25,Canada,104001,36,20,2,11,2023,5,2.18,4,No
2116,Manish Badami 2016,Female,59,Support,Support Engineer,3,2018-11-03,USA,35440,15,13,4,7,2024,6,3.28,4,No
2117,Kabir Mehta 2017,Female,40,IT,Cybersecurity Specialist,4,2018-01-28,USA,158491,14,30,11,20,2024,6,3.84,3,No
2118,Riya Mishra 2018,Female,22,Support,Support Engineer,2,2021-11-21,India,177735,4,4,3,47,2025,3,2.6,2,No
2119,Vihaan Verma 2019,Female,39,Support,Helpdesk,3,2013-07-03,Germany,116662,2,15,7,7,2021,11,5.08,4,No
2120,Taylor Morris 2020,Male,57,Sales,Business Development,3,2013-09-01,UK,35005,22,13,2,27,2022,11,3.22,3,No
2121,Ashley Marsh 2021,Female,38,Sales,Account Manager,3,2021-06-12,UK,42038,9,29,1,79,2023,3,2.68,3,No
2122,Rohan Pillai 2022,Male,36,Finance,Financial Analyst,3,2015-12-06,UK,41414,4,13,10,9,2019,9,3.28,4,No
2123,Anna Dominguez 2023,Male,24,Finance,Financial Analyst,3,2021-08-03,USA,104506,22,13,1,51,2023,3,2.46,4,No
2124,Meera Das 2024,Female,32,IT,Engineer,4,2021-12-21,France,111586,14,24,6,14,2025,3,3.22,3,No
2125,Reyansh Reddy 2025,Male,49,HR,Recruitment Specialist,1,2013-11-26,India,168678,17,23,3,3,2017,11,2.75,4,No
2126,Rohan Pillai 2026,Other,27,Marketing,Content Strategist,1,2010-11-05,USA,51482,24,24,7,78,2020,14,2.42,3,No
2127,Joel Fuller 2027,Male,34,Finance,Accountant,4,2022-08-07,UK,68948,7,28,8,61,2025,2,4.0,3,No
2128,Megan Williams 2028,Female,32,IT,Data Analyst,2,2017-03-07,USA,124987,30,13,5,3,2025,7,1.51,3,No
2129,Jeffery Lopez 2029,Female,55,Sales,Business Development,5,2014-10-08,USA,55875,20,18,5,40,2018,10,4.96,1,No
2130,Aditi Sen 2030,Female,25,Sales,Sales Executive,3,2014-05-27,India,48057,1,29,12,72,2024,10,3.43,3,No
2131,Vihaan Verma 2031,Male,37,HR,HR Manager,3,2020-05-14,Canada,67400,21,2,2,54,2022,4,5.05,4,No
2132,Christopher Benson 2032,Female,52,IT,Tester,2,2023-11-01,Germany,103607,7,16,8,27,2025,1,4.16,2,No
2133,Aarav Sharma 2033,Male,30,Finance,Auditor,2,2018-08-06,France,122561,22,13,10,46,2023,6,1.86,3,No
2134,Ishaan Malhotra 2034,Female,37,Finance,Financial Analyst,3,2019-06-21,Canada,62503,31,9,13,8,2024,5,3.27,3,No
2135,Manish Badami 2035,Male,25,HR,Employee Relations,4,2010-05-03,Germany,136096,7,12,1,1,2021,14,1.4,3,No
2136,Aarav Sharma 2036,Female,29,Finance,Financial Analyst,5,2013-12-15,UK,81612,3,21,10,66,2017,11,2.3,3,No
2137,Saanvi Iyer 2037,Female,53,Sales,Sales Executive,2,2022-03-16,India,133318,29,3,9,47,2025,2,3.06,5,No
2138,Aditya Kumar 2038,Female,56,IT,Tester,2,2018-02-09,India,119335,18,10,1,68,2023,6,2.49,3,No
2139,Rita Walker 2039,Male,56,Finance,Accountant,1,2023-08-11,Canada,135989,22,14,1,73,2025,1,2.72,3,No
2140,Shannon Clark 2040,Male,38,IT,Engineer,4,2021-03-05,Germany,128012,17,14,1,27,2024,3,2.53,4,No
2141,Reyansh Reddy 2041,Male,29,IT,Developer,2,2020-10-05,India,116748,28,29,7,78,2024,4,5.43,3,No
2142,Anna Dominguez 2042,Female,49,Marketing,Marketing Executive,1,2011-08-06,Canada,175500,22,23,4,13,2017,13,3.32,2,No
2143,Troy Ford 2043,Male,34,IT,Tester,2,2021-07-21,India,100195,32,1,12,45,2024,3,3.82,3,No
2144,Brenda Bauer 2044,Male,45,Sales,Account Manager,2,2009-12-17,USA,124846,17,10,7,12,2024,15,3.15,5,No
2145,Megan Williams 2045,Female,35,IT,Engineer,5,2011-08-04,USA,137404,32,1,5,15,2023,13,3.54,3,No
2146,Navya Chopra 2046,Female,26,IT,Engineer,3,2018-05-17,Canada,74142,6,22,12,39,2020,6,1.14,3,No
2147,Vivaan Gupta 2047,Female,49,Sales,Sales Executive,2,2013-03-18,Canada,106540,27,28,14,71,2025,11,4.87,5,No
2148,Erin Massey 2048,Female,35,Sales,Account Manager,2,2020-12-02,France,111948,0,30,7,80,2024,4,2.48,4,No
2149,Ashley Marsh 2049,Female,49,Marketing,SEO Analyst,2,2010-01-22,UK,93951,38,4,10,29,2024,14,4.35,3,No
2150,Ashley Marsh 2050,Male,24,IT,Software Engineer,1,2023-08-03,USA,46755,33,12,14,80,2025,1,4.38,5,No
2151,Navya Chopra 2051,Male,38,HR,HR Executive,2,2019-01-26,India,152985,38,0,7,64,2023,5,1.4,2,No
2152,Nicole Roberts 2052,Female,59,IT,Developer,3,2019-02-19,Canada,119553,18,6,4,57,2024,5,3.26,4,No
2153,Rohan Pillai 2053,Female,36,IT,Tester,2,2015-06-03,Germany,169962,30,6,2,47,2019,9,3.61,3,No
2154,Sara Khan 2054,Female,31,Finance,Auditor,2,2016-09-28,India,129376,12,9,8,48,2023,8,3.31,3,No
2155,Myra Nair 2055,Other,34,HR,Recruitment Specialist,3,2009-01-23,UK,52175,23,5,2,1,2022,15,3.2,3,No
2156,Sara Khan 2056,Female,23,HR,Recruitment Specialist,4,2016-10-24,Germany,100687,4,19,9,13,2024,8,2.76,1,No
2157,Christopher Benson 2057,Female,58,HR,HR Manager,3,2019-09-08,India,119983,22,11,5,16,2021,5,2.49,3,No
2158,Connie Bailey 2058,Female,38,IT,Data Analyst,3,2016-05-01,UK,81629,18,12,9,30,2020,8,4.26,2,No
2159,Vivaan Gupta 2059,Male,40,IT,Tester,3,2010-01-15,Germany,151779,0,23,15,9,2017,14,3.6,2,No
2160,Aarav Sharma 2060,Female,45,Sales,Business Development,3,2014-08-23,USA,103513,32,27,9,69,2017,10,3.39,3,No
2161,Sara Khan 2061,Male,58,IT,Cybersecurity Specialist,1,2017-05-26,Canada,117762,32,10,14,36,2019,7,1.6,4,No
2162,Arjun Rao 2062,Female,33,Finance,Financial Analyst,4,2023-03-09,India,167731,31,17,8,63,2025,1,2.94,3,No
2163,Ayaan Saxena 2063,Female,24,Support,Support Engineer,2,2012-04-14,Canada,92941,27,1,8,29,2018,12,3.14,3,No
2164,Sara Snyder 2064,Female,34,Sales,Sales Executive,3,2017-06-27,France,78473,36,15,4,33,2021,7,4.04,3,No
2165,Sara Khan 2065,Male,53,Finance,Accountant,4,2013-04-25,India,51040,40,1,14,17,2021,11,1.46,3,Yes
2166,Connie Bailey 2066,Female,48,IT,Software Engineer,3,2016-04-24,Canada,104806,11,18,4,62,2021,8,2.1,4,No
2167,Arjun Rao 2067,Male,57,IT,Tester,4,2021-11-12,India,179358,8,5,14,48,2023,3,5.0,4,No
2168,Brenda Bauer 2068,Female,28,Sales,Sales Executive,3,2015-12-03,USA,147076,10,0,2,55,2020,9,2.4,3,No
2169,Aarav Sharma 2069,Female,54,Marketing,Marketing Executive,4,2016-08-27,UK,90916,32,10,4,57,2025,8,1.35,5,No
2170,Connie Bailey 2070,Male,25,HR,HR Executive,4,2022-03-27,UK,183672,18,17,4,26,2025,2,2.5,3,No
2171,Troy Ford 2071,Female,25,HR,HR Executive,5,2018-05-17,Canada,168363,41,9,6,54,2023,6,2.41,3,No
2172,Vivaan Gupta 2072,Female,51,IT,Tester,4,2020-06-15,Germany,179195,33,30,3,84,2024,4,3.85,3,No
2173,Troy Ford 2073,Female,29,Marketing,Marketing Executive,4,2021-11-18,Canada,38811,6,17,2,18,2023,3,3.84,3,No
2174,Taylor Morris 2074,Female,52,IT,Cybersecurity Specialist,3,2013-12-03,India,66276,30,29,15,22,2017,11,2.23,3,No
2175,Reyansh Reddy 2075,Female,53,Finance,Auditor,3,2018-11-17,UK,116049,1,27,8,46,2022,6,2.82,3,No
2176,Nicole Roberts 2076,Female,23,Finance,Accountant,2,2014-11-06,India,178266,18,0,2,78,2019,10,3.74,3,No
2177,Shannon Clark 2077,Female,50,HR,Employee Relations,3,2011-05-10,France,108062,37,18,8,65,2018,13,3.77,5,No
2178,Ishaan Malhotra 2078,Male,32,Support,Helpdesk,5,2009-02-15,UK,89499,31,15,7,50,2016,15,2.17,4,No
2179,Kabir Mehta 2079,Male,49,Support,Helpdesk,3,2015-11-24,Germany,81281,9,25,3,83,2024,9,2.28,3,No
2180,Megan Williams 2080,Female,23,Marketing,Content Strategist,4,2022-09-14,Germany,79852,40,6,6,27,2025,2,5.32,1,No
2181,Vihaan Verma 2081,Male,46,Finance,Auditor,4,2014-03-28,France,39595,7,14,6,56,2023,10,2.94,3,No
2182,Aditya Kumar 2082,Female,50,Sales,Business Development,2,2014-06-22,India,130930,25,28,10,57,2018,10,4.69,3,No
2183,Ayaan Saxena 2083,Male,29,Sales,Business Development,2,2014-10-22,India,181474,29,0,14,14,2020,10,3.43,4,No
2184,Rita Walker 2084,Male,46,IT,Cybersecurity Specialist,2,2019-08-12,India,127676,10,22,5,15,2023,5,4.3,4,No
2185,Aditya Kumar 2085,Male,22,Sales,Business Development,2,2018-05-26,Germany,54405,40,20,13,46,2023,6,3.83,4,Yes
2186,Kabir Mehta 2086,Male,23,IT,Engineer,3,2020-10-13,Canada,93122,19,8,8,62,2025,4,3.37,3,No
2187,Troy Ford 2087,Female,24,IT,Tester,5,2017-08-12,Canada,163909,19,1,15,11,2023,7,3.36,4,No
2188,Pari Joshi 2088,Female,45,IT,Cybersecurity Specialist,4,2022-03-23,UK,38447,8,16,11,42,2025,2,1.96,1,No
2189,Norman Lane 2089,Male,33,Sales,Account Manager,3,2017-01-20,USA,45662,7,24,12,83,2023,7,3.03,3,No
2190,Vivaan Gupta 2090,Female,59,Sales,Account Manager,1,2022-05-23,Canada,93282,14,23,5,28,2025,2,2.68,2,No
2191,Norman Lane 2091,Female,55,Finance,Financial Analyst,2,2023-06-13,Canada,170971,33,9,7,48,2025,1,2.87,4,No
2192,Peggy Mann 2092,Female,43,Finance,Financial Analyst,3,2013-06-13,India,63582,23,5,6,2,2025,11,2.83,4,No
2193,Cody Bright 2093,Female,29,Sales,Business Development,2,2019-02-11,India,102471,32,30,11,68,2021,5,3.36,3,No
2194,Christopher Benson 2094,Male,22,HR,HR Manager,2,2022-02-02,France,158513,40,4,15,59,2024,2,3.84,3,No
2195,Shannon Clark 2095,Female,51,IT,Engineer,3,2016-10-13,Canada,142578,40,7,7,65,2022,8,3.06,5,No
2196,Peter Mckee 2096,Female,22,HR,HR Manager,2,2012-12-08,UK,110871,39,7,13,25,2024,12,4.15,3,No
2197,Kavya Menon 2097,Other,52,HR,Recruitment Specialist,4,2012-07-16,India,118205,26,29,9,70,2022,12,2.78,3,No
2198,Troy Ford 2098,Female,38,IT,Developer,2,2012-01-09,France,109081,20,4,3,73,2022,12,3.29,3,No
2199,Connie Bailey 2099,Female,33,Sales,Sales Executive,1,2016-11-27,Canada,140783,4,11,10,68,2022,8,5.72,3,No
2200,Diya Patel 2100,Male,25,Sales,Business Development,1,2023-08-25,UK,118805,34,6,7,46,2025,1,2.0,5,No
2201,Ashley Marsh 2101,Female,30,Marketing,Content Strategist,2,2020-04-05,France,159698,20,12,13,75,2022,4,2.78,3,No
2202,Pari Joshi 2102,Male,45,Marketing,Content Lead,3,2010-11-05,USA,173138,3,12,10,41,2025,14,1.39,2,No
2203,Taylor Morris 2103,Female,54,IT,Engineer,3,2015-11-25,India,45712,15,16,3,30,2017,9,3.43,2,No
2204,Aditya Kumar 2104,Female,57,IT,Cybersecurity Specialist,3,2019-08-13,UK,116527,30,3,13,21,2024,5,3.22,1,No
2205,Meera Das 2105,Female,50,Support,Support Engineer,3,2012-10-22,Canada,164453,25,17,2,16,2019,12,3.33,3,No
2206,Joel Fuller 2106,Male,27,Marketing,SEO Analyst,3,2013-11-26,France,161888,34,9,12,83,2024,11,2.29,4,No
2207,Diya Patel 2107,Other,26,Finance,Accountant,3,2014-11-15,USA,122185,5,2,7,19,2023,10,2.44,3,No
2208,Vivaan Gupta 2108,Male,23,IT,Engineer,1,2011-10-17,UK,134851,32,11,4,7,2018,13,3.25,5,No
2209,Rita Walker 2109,Male,33,Finance,Financial Analyst,3,2018-07-25,USA,47210,20,0,1,48,2022,6,1.8,4,No
2210,Kabir Mehta 2110,Female,23,HR,HR Executive,4,2021-12-04,UK,71972,15,26,6,37,2025,3,4.08,3,No
2211,Navya Chopra 2111,Male,46,Sales,Business Development,4,2019-04-21,Canada,69136,38,10,11,52,2021,5,1.81,3,Yes
2212,Sara Khan 2112,Male,44,Sales,Sales Executive,3,2010-08-27,UK,151445,33,17,6,27,2021,14,3.05,3,No
2213,Kabir Mehta 2113,Female,26,Sales,Business Development,2,2012-05-20,Canada,50945,41,12,6,76,2019,12,2.76,2,Yes
